actor,emotion,filepath
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
16,neutral,./Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
16,neutral,./Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
17,neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
17,neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
17,neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
17,angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
17,fearful,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
17,disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
17,sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
17,surprised,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
17,happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
17,calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
17,neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
18,neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
18,neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
18,neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
18,neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
18,calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
18,happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
18,sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
18,disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
18,fearful,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
18,angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
18,surprised,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
19,neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
19,neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
19,neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
19,happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
19,neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
19,calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
19,fearful,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
19,angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
19,sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
19,disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
19,surprised,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
20,neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
20,neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
20,neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
20,surprised,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
20,fearful,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
20,angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
20,sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
20,disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
20,happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
20,neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
20,calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
21,neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
21,neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
